product_url,category,product_name,brand,star_rating,number_of_reviews,MRP,sale_price,colour,product information,description
https://decathlon-usa.myshopify.com/products/womens-fitness-sports-bra-confort?adept-product=womens-fitness-sports-bra-confort,Sports Bra,Comfort Women's Fitness Sports Bra - Black,Decathlon Domyos,4.5,"1352
Reviews)",$6.49 ,$5.00 ,Black,"{'      Composition    ': 'Main fabric        96% Cotton4% SpandexBra band        78% Polyamide22% Spandex', '      Why is this comfort+ sports bra designed for low-impact activities?    ': ' This sports bra is suitable for low-impact fitness activities (yoga, stretching, strength training, etc.). Designed for smaller busts. This model features slits to insert foam pads. *Reduces impacts by 15% compared to a regular bra when doing low-impact activities', '      Why wear a sports bra?    ': ' When working out, your bust is put through more stress and impacts than during your daily activities. Your breasts can weigh three to five times more than their usual weight, depending on the level of intensity of your workout and the impacts. Why is this Comfort sports bra suitable for low-impact activities. A sports bra limits movement and impacts on the breasts.', '      Healthy breasts:    ': ' Whatever your bust size, movements and impacts stretch the skin and ligaments, and without proper support, you might feel pain and your breasts might undergo premature sagging. And yet, too much support can also be detrimental in the long term: it must be perfectly suited to your bust size and the intensity of the impacts. The aim is to protect your bust without modifying the natural movement of the breast.', '      What kind of support should you choose for your sport?    ': "" You will find the model with the right support for your type of workout: - low- (yoga, stretching, muscle strengthening, etc.), - medium- (fitness dance, cardio training) - or high-impact (step, treadmill, trampoline, etc.). We recommend you match the level of bust support to your sport/fitness activity. For example, don't wear a sports bra designed for high-impact sports if it isn't needed (you want to protect your bust while allowing the natural movement of the breasts as much as possible)."", '      Choosing the right size    ': ' The right size ensures good support and a comfortable fit. To figure out your bra size, take your bust measurement: * Measure yourself without a bra on. * Use a mirror. * Hold your tape measure horizontally at the top of your back towards the bottom of your shoulder blades. * Bring the tape measure around your breasts. Without pulling it tight, take the measurement. Refer to our size guide to find your corresponding sports bra size.', '      How are domyos bras designed?    ': ' Our models are designed to increase comfort and help prevent health problems: * we do not use underwiring (risk of injury and compression of the lymph nodes) * we minimize seams near the nipple (to prevent chafing) * we use components that wick perspiration away from the body (improves the level of comfort and considerably lowers the risk of chafing).', '      How are domyos bras tested?    ': ' All our models are verified in our labs using our bust support test (measures the decrease in acceleration of the breasts during sports). They are rated and categorized: 1 : mild support 3: medium support 5: superior support * Our fitness bras guarantee a reduction in the acceleration of the bust compared with a standard bra. 10% minimum (level 1) up to over 50% (level 5).', '      Origin    ': ' Imported', '      Product testing    ': ' This product has undergone washing and drying tests to verify that it retains its cut and color. These tests are regularly performed by an independent laboratory and allow us to ensure that our quality standards are always upheld.'}","[""Comfort Women's Fitness Sports Bra - Black | low-impact fitness activities (yoga, stretching, Pilates, strength training)."", 'Comfortable sports bra in soft cotton. Very feminine straps across the back. Suitable for small bust sizes.', 'Chest support', 'Light: reduces bust movement by 15%* during low-impact activities.']"
https://decathlon-usa.myshopify.com/products/womens-cardio-fitness-power-sports-bra-900-ss19?adept-product=womens-cardio-fitness-power-sports-bra-900-ss19,Sports Bra,Women's Cardio Fitness Power Sports Bra 900,Decathlon Domyos,4.4,"1085
Reviews)",$34.99 ,$20.00 ,Black,"{'      Composition    ': 'Main fabric        66% Polyamide34% SpandexMolded cup        87% Polyester cationic13% SpandexLining        100% PolyamideBra band        72% Polyamide28% SpandexBias binding        55% Polyamide45% Spandex', '      Why the power bra is ideal for high-impact activities    ': ' This Power sports bra with superior support* is suitable for medium- to high-impact fitness activities (step, trampoline, treadmill running, etc.). The full-fitting cups will keep you feeling confident. Specially designed for large bust sizes, non-wired design with molded cups. The muscle back features technical, ventilated fabric for moisture management. *Reduces impacts by 36% compared to a regular bra when doing high-impact activities', '      A sports must-have:    ': ' When working out, your breasts are put through more stress and impacts than during your daily activities. Your breasts are subject to movements and bouncing that can create a force of up to 5 times their actual weight. Wearing a sports bra provides both the support and comfort you need when doing a physical activity.', '      Protect your breasts:    ': ' No matter your cup size or age, your breasts suffer a lot of impact during exercise. As fragile organs supported almost exclusively by your skin, they need specialist support. If you just wear a normal bra with less support, it could lead to pain and, over time, to sagging. A sports bra is just as important as your other sports clothes and shoes in protecting your body from impact.', '      3 levels of support depending on your sport:    ': ' - Low support (yoga, stretching, muscle strengthening, etc.) for activities where the breasts will not move much. - Medium support (fitness dancing, cardio training, etc.) for moderate, non-repeated bouncing. - High support (step, running, trampolining, etc.) for activities involving intensive movements.', '      Choosing the right size    ': ' The right size ensures good support and a comfortable fit. To figure out your bra size, take your bust measurement: * Measure yourself without a bra on. * Use a mirror. * Hold your tape measure horizontally at the top of your back toward the bottom of your shoulder blades. * Bring the tape measure across the fullest part of your bust. Without pulling it tight, take the measurement. You can then check this measurement against the size chart.', '      How are domyos bras designed?    ': ' Our models are designed to increase comfort and help prevent health problems: * we do not use underwiring (risk of injury and compression of the lymph nodes) * we minimize seams near the nipple (to prevent chafing) * we use components that wick perspiration away from the body (improves the level of comfort and considerably lowers the risk of chafing).', '      How are domyos bras tested?    ': ' All our models are verified in our labs using our bust support test (measures the decrease in acceleration of the breasts during sports). They are rated and categorized: 1 : light support 3: medium support 5: superior support * Our fitness bras guarantee a reduction in the acceleration of the bust compared with a standard bra. 10% minimum (level 1) up to over 50% (level 5).', '      A rating to compare the environmental impact of products    ': "" A product's environmental impact is calculated for its entire lifecycle using various indicators. An overall rating (ABCDE) is given, allowing you to easily identify products with the best environmental performance by comparing similar products to each other (T-shirts, pants, backpacks etc.). Decathlon openly displays the environmental ratings of its products. Find out more: http://sustainability.decathlon.com/"", '      Origin    ': ' Imported', '      Product testing    ': ' This product has undergone washing and drying tests to verify that it retains its cut and color. These tests are regularly performed by an independent laboratory and allow us to ensure that our quality standards are always upheld.'}","[""Women's Cardio Fitness Power Sports Bra 900 | We are passionate about cardio fitness and designed this product for high-impact cardio fitness activities."", 'Specially designed for large cup sizes! Superior support for your most intense activities. 3D breathable fabric with adjustments for a perfect fit.', 'Chest support', 'Superior: reduces bust movement by 36%* during high-impact activities.', 'Shaping', 'The foam adds a bit of shape to the bra to show your bust at its best.', 'Ventilation', 'Ventilated fabric for better moisture management.', 'Adjustable', 'Front fastening and adjustment for enhanced comfort.', 'Moisture wicking', 'Ventilated fabric for better moisture management.']"
https://decathlon-usa.myshopify.com/products/modern-dance-bra-326553?adept-product=modern-dance-bra-326553,Sports Bra,Modern Dance Bra Women's,Decathlon,4.7,"280
Reviews)",$14.99 ,$10.00 ,Black,"{'      Composition    ': ' Yoke: 90.0% Polyethylene Terephtalate, 10.0% Spandex ; Main fabric: 87.0% Polyethylene Terephtalate, 13.0% Spandex ; Cup lining: 90.0% Polyethylene Terephtalate, 10.0% Spandex ; Secondary lining: 76.0% Polyamide, 24.0% Spandex', '      Why wear a sports bra for modern jazz and contemporary dance?    ': ' When you dance, you need to feel at ease and supported. To make your session as enjoyable as possible, this sports bra combines style and comfort so you can dance your heart out.', '      What should you wear with a crop top for a modern dance outfit?    ': ' You can put together totally different looks with this modern dance sports bra. You can wear it alone. When paired with a tank top, the straps are fully covered for an elegant back. Or, team it with our open-back T-shirt to reveal the straps to show off the pretty details while you dance.', '      Origin    ': ' Imported'}","[""Modern Dance Bra Women's | Our passionate dance team designed this modern and elegant sports bra for modern jazz and contemporary dancers of all levels."", ""Looking for a sports bra that's both elegant and comfortable? This sports bra has a mixed-media back with cross-over straps for a sophisticated look that gives you total freedom of movement."", 'Stretchy', 'The spandex lets you move freely.', 'Moisture wicking', 'The soft, breathable fabric dries quickly to keep you comfortable as you dance.']"
https://decathlon-usa.myshopify.com/products/womens-training-sweatshirt-120-310546?adept-product=womens-training-sweatshirt-120-310546,Sweatshirt,Nyamba 100 Crew Neck Fitness Sweatshirt Women's,Decathlon Domyos,4.6,"1938
Reviews)",$14.99 ,$10.00 ,Pink,"{'      Composition    ': ' Main fabric: 57.0% Cotton, 5.0% Elastane, 38.0% Polyester ; Yoke: 58.0% Cotton, 4.0% Elastane, 38.0% Polyester', '      Origin    ': ' Imported'}","[""Nyamba 100 Crew Neck Fitness Sweatshirt Women's | This is the ideal basic sweatshirt - it's simple and comfy, making it perfect for sports or everyday wear."", ""A very simple cut, a round neck, very soft… One thing's for sure: You won't want to take this sweatshirt off!"", 'Freedom of movement', 'The spandex in the fabric guarantees freedom of movement.', 'Softness', 'Cotton-rich fabric for guaranteed softness.', 'Warmth', 'The plush-loop effect on the inside provides moderate warmth.']"
https://decathlon-usa.myshopify.com/products/breathable-athletic-hoodie-sweatshirt-330172?adept-product=breathable-athletic-hoodie-sweatshirt-330172,Sweatshirt,Breathable Athletic Hoodie Sweatshirt Men's,Decathlon Domyos,4.7,"473
Reviews)",$24.99 ,$24.99 ,Black,"{'      Composition    ': ' Main fabric: 91.0% Polyester, 9.0% Elastane ; Rib fabric: 91.0% Polyester, 9.0% Elastane', '      Made for fitness    ': ' There are no rules in fitness, every person exercises in their own way. But the one thing that unites us is movement! Our top priority? Designing products that work best for you: freedom of movement, technical features, comfort, style...Everything is tested and nothing is left to chance! An entire design team, from the product manager to engineers to garment designers, are also united in movement, but to offer you the best of the best in fitness clothing.', '      Are fitness products tested before being sold?    ': ' Of course! All our fabrics must successfully pass rigorous tests. They start out by being put through their paces in the lab! We check their resistance to washing, color retention, and more in what we refer to as ”torture tests”! And after that? We try them out in real conditions with sportspeople like you! We observe, analyze, and adjust so that the final product meets all your expectations! So now you know all the adventures our products go on before they reach you.', ""      What if you're not satisfied with your product?    "": "" We are very sorry to hear that! If you're not completely satisfied with the product, just send it back! We'll exchange it or offer you a refund."", '      Product testing    ': "" This product passed a number of tests (washing, drying, etc.) with flying colors before hitting the shelves. Our design teams, with the help of an external laboratory, were charged with ensuring that our quality requirements were met. Our goal is to create a timeless, long-lasting product you'll enjoy!"", '      Origin    ': ' Imported'}","[""Breathable Athletic Hoodie Sweatshirt Men's | This soft, comfortable fitness hoodie is perfect in any situation and will become your go-to choice. Simply pick your favorite color!"", ""Looking for the perfect soft, warm, comfortable, breathable sweatshirt? It's right in front of you! It's ideal for slightly cooler days, outdoor workouts, and cooldowns."", 'Freedom of movement', 'Specially designed to guarantee freedom of movement!', 'Moisture wicking', 'Stay dry! The fabric is breathable and dries quickly.']"
https://decathlon-usa.myshopify.com/products/essentials-cotton-soft-fitness-hoodie-332650?adept-product=essentials-cotton-soft-fitness-hoodie-332650,Sweatshirt,Domyos Essentials Cotton Soft Fitness Hoodie Men's,Decathlon Domyos,4.7,"193
Reviews)",$34.99 ,$34.99 ,Asphalt Blue,"{'      Composition    ': ' Main fabric: 61.0% Cotton, 39.0% Polyester ; Rib fabric: 87.0% Cotton, 12.0% Polyester, 1.0% Elastane', '      A sweatshirt originally designed for fitness that can do so much more!    ': "" A morning toning workout; a work meeting; an active walk between noon and 2; a quick stop at the shop to top up the fridge; time at home with the family or out with friends: Wouldn't it be nice if you could do it all in the same outfit?That's exactly what we designed this range to do: take you from home to work and everything in between, without having to change clothes for every activity."", '      Did you say comfort?    ': "" Imagine being both comfortable and stylish all day long as you go from work, home, the gym, and everything else. Sounds nice, doesn't it? We thought so too. As textile designers, we were in a good place to bring this crazy idea to life. And voilà - our range is here! This comfortable range doesn't compromise on style: it features products that are as nice to wear as they are to look at!"", '      A great sweatshirt: everywhere, at all times    ': "" If there's one item of clothing that can round off a look, it's a sweatshirt!Wear it over a T-shirt in cool weather; make it your best friend in winter. A sweatshirt is a year-round must. It goes with anything, so you can wear it for exercise or everyday life. It can do it all!"", '      Little details that make all the difference!    ': "" The cut is designed to fit all bodies and give you total freedom of movement, whether you're working out or running errands. The lined hoodie and irreproachable cut are stylish, while details like a drawstring you can adjust are super practical. You can also slip your hands in the kangaroo pocket, a must-have feature on any true hoodie!"", '      The essentials collection: a compelling story    ': "" Our Essentials collection is all about simple, basic, essential clothing: timeless cuts; high-quality, natural fabrics that are comfortable and durable; sporty pieces you can wear anywhere, at any time, whether you're working out or just chilling. These items come in great colours. And they're available in all sizes, with a great fit thanks to superb finishing touches. Essentials - our signature: streamlined, effortless, essential."", '      Fabric weight    ': "" This product's fabric weighs 350 g/m²."", '      Origin    ': ' Imported'}","[""Domyos Essentials Cotton Soft Fitness Hoodie Men's | From a casual to a sportswear look, this hoodie has everything you need: streamlined design, 350 g/m² fabric, reinforced neckline, topstitching, drawstring, and central pocket."", ""If you could only pick one, this would be it! With a hood and ribbed hem and cuffs, it's the perfect option for all your fitness workouts."", 'Stretchy', 'The cut frees up your movements.', 'Softness', 'Cotton fibre offers natural comfort and softness.', 'Warmth', 'French terry fabric, with its soft loops, will keep you nice and warm.']"
https://decathlon-usa.myshopify.com/products/super-soft-and-warm-hoodie-333518?adept-product=super-soft-and-warm-hoodie-333518,Sweatshirt,Domyos Essentials Men's Super Soft and Warm Hoodie,Decathlon Domyos,4.6,"695
Reviews)",$34.99 ,$34.99 ,Linen,"{'      Composition    ': ' Main fabric: 62.0% Polyester, 38.0% Cotton ; Rib fabric: 58.0% Cotton, 4.0% Elastane, 38.0% Polyester', '      A sweatshirt originally designed for fitness that can do so much more!    ': "" From early-morning toning sessions to work meetings, brisk lunchtime walks, a quick nip to the shops to stock up the fridge, and quality time with friends or family: how about if you could do all that in just one comfortable, stylish outfit?Well that's exactly the challenge our brand set itself: take you from home to work and everything in between, without changing clothes for every activity."", '      Did you say comfortable?    ': "" Imagine feeling at ease and looking stylish in spite of madly trying to juggle work, family, exercise, and everything else alongside them. Does this sound like your wildest dreams? We thought so too. As textile designers, we were in a good place to bring this idea to life. And just like that, our range was born! All of the items are comfortable, but that doesn't stop them being stylish too. They're just as nice to wear as they are to look at!"", '      A great sweatshirt: everywhere, at all times    ': "" If there's one item of clothing that can round off a look, it's a sweatshirt!Wear it over a T-shirt in cool weather; make it your best friend in winter. A sweatshirt is a year-round must. Wear it for working out, or just hanging out -it's always perfect!"", '      Details that make all the difference    ': ' Its classic cut is perfect for maintaining freedom of movement during sport or whenever you feel like wearing it.The hood and side stripes add style to the overall look. You can also slip your hands in the kangaroo pocket, a must-have feature on any true hoodie! Lastly, the soft and warm fleece makes it your most comfortable and cosy sweatshirt.', '      Fabric weight    ': "" This product's fabric weighs 370 g/m²."", '      Origin    ': ' Imported'}","[""Domyos Essentials Men's Super Soft and Warm Hoodie | With its brushed jersey, this hooded sweatshirt keeps you warm, while the straight cut leaves you free to move, and you can also adjust it using drawstrings."", 'A simple and effective cut, a hood for warmth and a kangaroo pocket for style, not to mention a soft and warm quality fleece... Say hello to your new favourite sweatshirt!', 'Stretchy', 'The special knit gives this fabric natural freedom of movement.', 'Softness', 'You can expect natural comfort and softness from the cotton fibres.', 'Warmth', 'The fleecy material is cosy and warm: a real little cocoon.']"
https://decathlon-usa.myshopify.com/products/loose-fitness-super-soft-sweatshirt-333215?adept-product=loose-fitness-super-soft-sweatshirt-333215,Sweatshirt,Women's Loose Fitness Super Soft Sweatshirt,Decathlon Domyos,4.6,"217
Reviews)",$24.99 ,$24.99 ,Abyss Gray,"{'      Composition    ': ' Main fabric: 50.0% Cotton, 47.0% Polyester, 3.0% Elastane ; Rib fabric: 58.0% Cotton, 4.0% Elastane, 38.0% Polyester', '      A sweatshirt originally designed for fitness that can do so much more!    ': "" A morning toning workout; a work meeting; an active walk between noon and 2; a quick stop at the shop to top up the fridge; time at home with the family or out with friends: Wouldn't it be nice if you could do it all in the same outfit?That's exactly what we designed this range to do: take you from home to work and everything in between, without having to change clothes for every activity."", '      Did you say comfort?    ': "" Imagine being both comfortable and stylish all day long as you go from work, home, the gym, and everything else. Sounds nice, doesn't it? We thought so too. As textile designers, we were in a good place to bring this crazy idea to life. And voilà - our range is here! This comfortable range doesn't compromise on style: it features products that are as nice to wear as they are to look at!"", '      A great sweatshirt: everywhere, at all times    ': "" If there's one item of clothing that can round off a look, it's a sweatshirt!Wear it over a T-shirt in cool weather; make it your best friend in winter. A sweatshirt is a year-round must. It goes with anything, so you can wear it for exercise or everyday life. It can do it all!"", '      Little details that make all the difference!    ': "" Dropped sleeves at the shoulders and a loose fit across the chest: an oversized fit certainly isn't lacking in style and promises freedom of movement both for exercise and daily life. And that's not to mention this sweatshirt's crew neck. It's the perfect way to flatter your neck."", '      Additional sustainable development information    ': "" To improve the durability, performance and softness of our products, we mix 30% recycled cotton with virgin cotton. This process reduces the impact linked to producing new cotton fibres.Furthermore, by recycling plastic bottles or used textiles to make our polyester, we reduce our consumption of petroleum products while maintaining the material's quality and performance during use."", '      Product testing    ': "" We've performed rigorous tests to ensure that this loose-fit sweatshirt won't lose its shape or colour after repeated washing and drying.These tests are regularly performed by an outside laboratory to ensure our quality standards are met."", '      Storage instructions    ': "" Fold and put away in your closet: they'll be ready and waiting whenever you need them!"", '      Origin    ': ' Imported'}","[""Women's Loose Fitness Super Soft Sweatshirt | The soft, comfortable French Terry and 305 g/m² fabric make this sweatshirt a warm, beautiful piece that you'll be able to wear for years."", ""Because an item's volume has the power to create an entire look, this super-soft sweatshirt's loose fit and crew neck make it a staple of any sports or casual wardrobe."", 'Stretchy', 'The elastane in the fabric gives you total freedom of movement.', 'Softness', 'Cotton fibre offers natural comfort and softness.', 'Warmth', ""Lightweight fabric for moderate warmth that you'll appreciate!""]"
https://decathlon-usa.myshopify.com/products/quechua-nh100-hybrid-hiking-sweatshirt-12089?adept-product=quechua-nh100-hybrid-hiking-sweatshirt-12089,Sweatshirt,Quechua NH100 Hybrid Hiking Sweatshirt Women's,Decathlon Quechua,4.7,"6734
Reviews)",$44.99 ,$44.99 ,Pewter,"{'      Composition    ': ' Main fabric: 100.0% Polyester cationic ; Outer fabric: 100.0% Polyester cationic ; Padding: 100.0% Polyester cationic ; Yoke: 100.0% Polyester cationic', '      Brushed component: insulation provided by air    ': ' The brushed component is designed to trap air in the space created by its texture; this air acts as a natural insulator, keeping the body warm. It is the brushing of the knit fabric that traps the air.', '      Durability    ': ' Reduced pilling guarantees the long-lasting insulating power of the clothing. This sweatshirt is treated against pilling.', '      Product testing    ': ' We carry out 2 types of thermal tests. The 1st is on the component and the 2nd involves replicating the temperature, wind (3 mph), and humidity conditions you will encounter during your hikes. These tests are used to validate our design choices and adjust the placement of the thermal insulation to where you need it most.This sweatshirt has been tested for optimal comfort in outdoor temperatures between 50°F and 55°F.', '      Storage instructions    ': ' Store this sweatshirt folded in a dry place.', '      Origin    ': ' Imported'}","[""Quechua NH100 Hybrid Hiking Sweatshirt Women's | Our hiking designers developed this NH100 Hybrid sweatshirt for hiking in cold weather."", 'Our motivation? To provide maximum comfort. You can also use this sweatshirt under a jacket in case of rain. The torso is windproof and there is soft brushed fabric inside.', 'Warmth', 'Windproof quilted upper body | Hood | Soft interior | Protects from 50 to 55°F', 'User comfort', 'Very soft brushed interior | Protective tab over the zipper at chin level', 'Easy to transport', '2 security pockets for your belongings | Zipper pulls: easy opening of pockets', 'Freedom of movement', 'Stretch knit on the back and arms for optimal freedom of movement', 'Breathability', 'Polyester knit: lets through water vapor generated by the body (RET=6.71)', 'Lightweight', 'This sweatshirt weighs 14.4 oz in size S | Density of the fleece: 8.5 oz/m²', 'Easy to maintain', 'Crease proof | Machine washable | Quick drying']"
https://decathlon-usa.myshopify.com/products/mens-training-sweatshirt-120-191207?adept-product=mens-training-sweatshirt-120-191207,Sweatshirt,Men's Fitness Sweatshirt Crew 100 - Schist Grey,Decathlon Domyos,4.4,1361,$29.99 ,$20.00 ,Pewter,"{'      Composition    ': ' Main fabric: 57.0% Cotton, 5.0% Spandex, 38.0% Polyethylene Terephtalate ; Yoke: 58.0% Cotton, 4.0% Spandex, 38.0% Polyethylene Terephtalate ; Inner fabric: 100.0% Cotton', '      A sweatshirt originally designed for fitness that can do so much more!    ': "" From early-morning toning sessions to work meetings, brisk lunchtime walks, a quick nip to the shops to stock up the fridge, and quality time with friends or family: how about if you could do all that in just one comfortable, stylish outfit?Well that's exactly the challenge our brand set itself: take you from home to work and everything in between, without changing clothes for every activity."", '      Did you say comfortable?    ': "" Imagine feeling at ease and looking stylish in spite of madly trying to juggle work, family, exercise, and everything else alongside them. Does this sound like your wildest dreams? We thought so too. As textile designers, we were in a good place to bring this idea to life. And just like that, our range was born! All of the items are comfortable, but that doesn't stop them being stylish too. They're just as nice to wear as they are to look at!"", '      A great sweatshirt: everywhere, at all times    ': "" If there's one item of clothing that can round off a look, it's a sweatshirt!Wear it over a T-shirt in cool weather; make it your best friend in winter. A sweatshirt is a year-round must. Wear it for working out, or just hanging out -it's always perfect!"", '      Details that make all the difference    ': "" Its classic cut is perfect for highlighting your figure & maintaining freedom of movement during sport or whenever you feel like wearing it.Its crew neck shows your neck at its best. And you're going to adore the ribbed finishes on the neck, hem and cuffs."", '      Fabric weight    ': ' The fabric weighs 240 g/m².', '      Product testing    ': ' This product has undergone washing and drying tests to verify that it retains its shape and colour. These tests are regularly performed by an independent laboratory to ensure that our quality standards are always upheld. Our engineers also carry out tests with a user panel under real world conditions. This helps our product manager and design team create technical products that meet your expectations.', '      Origin    ': ' Imported'}","[""Men's Fitness Sweatshirt Crew 100 - Schist Grey | Basic and timeless, this fitted sweatshirt is a wardrobe essential. Plus, its lightweight stretch French Terry provides daily comfort."", ""With a basic cut and crew neck, this soft, stretchy sweatshirt is an essential basic for your sporty wardrobe. Trust us: you won't want to take it off!"", 'Stretchy', 'The special knit gives this fabric natural freedom of movement.', 'Softness', 'You can expect natural comfort and softness from the cotton fibres.', 'Warmth', 'With its plush-loop effect on the inside, the fabric provides moderate warmth.']"
https://decathlon-usa.myshopify.com/products/domyos-fsw500-fitness-cardio-training-sweatshirt-mens-306576?adept-product=domyos-fsw500-fitness-cardio-training-sweatshirt-mens-306576,Sweatshirt,Domyos FSW500 Fitness Cardio Training Sweatshirt Men's,Decathlon Domyos,4.7,"150
Reviews)",$34.99 ,$25.00 ,Black,"{'      Composition    ': ' Main fabric: 89.0% Polyethylene Terephtalate, 11.0% Spandex ; Yoke: 58.0% Cotton, 4.0% Spandex, 38.0% Polyethylene Terephtalate', '      The 360° concept: clothes that move with you!    ': ' An example? All our T-shirts feature a special cut at the shoulders to keep you moving freely. How did we come up with the idea? Our team observed users at gyms and worked with our R&D lab. And because style also matters, our designers drew inspiration from the energy of the sport to create dynamic lines. The result: Fabrics and a look that suit your sport! This is the 360° concept: high-tech enjoyment.', '      Are products tested before being sold?    ': ' ”Of course! All our fabrics must successfully pass rigorous lab tests to ensure your comfort and safety. We test them for colorfastness, resistance to repeated washing, perspiration wicking, and more - we call these our ”torture tests.” And after that? Is that it? Not quite. We then have sports users put our products through the wringer. We listen to and analyze their feedback to fix what needs to be improved. Only then is your sports clothing ready!', ""      What if i'm not satisfied with my product?    "": ' You have 365 days to return your product to any DECATHLON store if it does not meet your expectations (although maybe not straight after a workout...). You can also try products out for 7 days before you pay (with a preauthorization on your bank card, which will be automatically debited after 7 days) to be sure the product suits your needs!', '      Origin    ': ' Imported'}","[""Domyos FSW500 Fitness Cardio Training Sweatshirt Men's | For training regularly and reaching your goals."", ""For regular training, you need a technical sweatshirt that's breathable and won't shed. This sweatshirt features a technical design and fabric that rise to the challenge."", 'Moisture wicking', 'The breathable fabric keeps you dry', 'Freedom of movement', '360° concept with a special cut and fabric for total freedom of movement.', 'Quick dry', 'To make life easier, this sweatshirt dries quickly and needs no ironing']"
https://decathlon-usa.myshopify.com/products/domyos-adjustable-urban-dance-sweatshirt-womens-327796?adept-product=domyos-adjustable-urban-dance-sweatshirt-womens-327796,Sweatshirt,Domyos Adjustable Urban Dance Sweatshirt Women's,Decathlon Domyos,4.9,"20
Reviews)",$29.99 ,$20.00 ,Black,"{'      Composition    ': ' Main fabric: 57.0% Cotton, 5.0% Spandex, 38.0% Polyethylene Terephtalate', '      Why choose an adjustable sweatshirt?    ': "" Urban dance lets you express your personality through what you wear. That's why we have made this adjustable sweatshirt that you can adapt to suit your needs. Short, open, or normal: Choose the style that suits you best!"", '      Origin    ': ' Imported'}","[""Domyos Adjustable Urban Dance Sweatshirt Women's | Our team of passionate dance designers has created this sweatshirt for urban dancers of all levels looking for comfort and style."", 'Looking for a stylish, adjustable sweatshirt to cement your style? Its press studs mean this sweatshirt can be worn three different ways to suit your mood!', 'Versatility', 'This sweatshirt has been designed to be worn 3 different ways.', 'Stretchy', 'Fabric with spandex to move with you.', 'Breathability', 'Lightweight fabric for greater comfort throughout your activity.']"
https://decathlon-usa.myshopify.com/products/100-girls-warm-hooded-gym-jacket-mid-grey-black-hood-305049?adept-product=100-girls-warm-hooded-gym-jacket-mid-grey-black-hood-305049,Sweatshirt,100 Girls' Warm Hooded Gym Jacket - Mid Grey/Black Hood,Decathlon Domyos,4.7,"354
Reviews)",$12.99 ,$10.00 ,Pewter,"{'      Composition    ': ' Main fabric: 58.0% Polyethylene Terephtalate, 42.0% Cotton ; Hood lining: 100.0% Cotton ; Yoke: 57.0% Cotton, 4.0% Spandex, 39.0% Polyethylene Terephtalate', ""      Gym clothing designed for children and adolescents aged 6 to 145'8” for boys and 5'5” for girls    "": "" Our range has been designed for kids' indoor sports or PE classes at school. The World Health Organization (WHO) recommends that children devote at least 60 minutes each day to physical activity.The role of sport and its benefits to the mental and physical development and well-being in children and adolescents have already been well proven: development of motor skills and agility, self-confidence, and social inclusion."", '      What is educational gym and sports?    ': ' PE lessons and sports activities allow children to unleash their energy and explore all the physical possibilities available to them: jump, balance, execute a sequence of movements and tricks. While mostly practiced at school during PE, it can also be practiced in clubs or recreationally.', '      The fun in gym:    ': ' Moving well and having fun playing with friends, all while following certain rules of group environments, Gym is an accessible discipline with numerous benefits, which you will love as much as your child or teen!', '      The domyos product design process    ': ' Our design teams work toward a single objective: providing a perfect balance of perspiration wicking, warmth and stretchiness based on the needs of our young sports users.Your child will be able to choose their full gym outfit: T-shirt, tank top, leggings, bottoms, shorts, sweatshirt, or jacket.', '      Find the perfect size for a child or teen    ': "" Our sizing for kids aged 6-14 is evolving!We offer products by indicating the age range and height of the child. We know that there are vast differences in height for children of the same age. Feel free to measure your child to see which model will fit themWe also offer an additional size for ages 14-15: boys up to 5'8” and girls up to 5'5”"", '      Did you know?    ': ' Our products are regularly tested and we make changes based on customer feedback.', '      Product testing    ': ' These tests are regularly performed by an independent laboratory and allow us to ensure that our quality standards are always upheld.This garment has undergone washing and drying tests to ensure that it retains its shape and color.', '      Origin    ': ' Imported'}","[""100 Girls' Warm Hooded Gym Jacket - Mid Grey/Black Hood | This jacket is designed for staying warm before, during and after gentle gym activities where you don't work up much of a sweat."", 'Slightly fitted at the waist and zipped, with a hood, pockets, a printed design and ribbed cuffs.Ideal for warming up or stretching during PE or sports classes.Quick to take off.', 'Moisture wicking', 'Fabric made with cotton that holds dampness and dries slowly', 'Warmth', 'Fleece jacket keeps the body warm', 'Stretchy', 'Naturally stretchy fabric for easy dressing', 'Softness', 'A fleecy fabric for extra softness']"
